customer_id,age,income,employment_type,dependents
CUST003326,43,561179.6,Self-Employed,1
CUST003327,23,641018.44,Salaried,1
CUST003328,62,632389.37,Salaried,1
CUST003329,54,533400.95,Self-Employed,0
CUST003330,52,938510.95,Business Owner,3
CUST003331,41,100000.0,Self-Employed,0
CUST003332,64,611582.4,Business Owner,3
CUST003333,41,671171.68,Self-Employed,2
CUST003334,64,718089.78,Self-Employed,0
CUST003335,31,536570.37,Salaried,1
CUST003336,59,456521.3,Salaried,2
CUST003337,24,707544.82,Salaried,2
CUST003338,21,640925.33,Salaried,0
CUST003339,48,581689.57,Salaried,1
CUST003340,44,729278.08,Salaried,1
CUST003341,55,264255.07,Self-Employed,0
CUST003342,33,774143.94,Salaried,2
CUST003343,54,374695.29,Salaried,1
CUST003344,31,108738.44,Unemployed,2
CUST003345,56,443865.58,Salaried,3
CUST003346,37,512631.52,Salaried,1
CUST003347,55,645911.95,Salaried,3
CUST003348,38,1171369.55,Business Owner,1
CUST003349,60,587768.38,Salaried,1
CUST003350,42,244477.6,Self-Employed,2
CUST003351,44,299926.37,Salaried,1
CUST003352,39,726955.82,Salaried,0
CUST003353,57,708387.72,Salaried,1
CUST003354,59,714174.75,Self-Employed,3
CUST003355,41,847020.33,Business Owner,2
CUST003356,28,633631.02,Self-Employed,0
CUST003357,48,372090.85,Self-Employed,1
CUST003358,25,672088.92,Salaried,2
CUST003359,37,404064.41,Self-Employed,0
CUST003360,57,477862.13,Salaried,2
CUST003361,56,546399.45,Self-Employed,0
CUST003362,39,626965.53,Salaried,0
CUST003363,47,736741.72,Salaried,0
CUST003364,54,407315.21,Salaried,0
CUST003365,31,739067.26,Salaried,0
CUST003366,32,619483.83,Salaried,1
CUST003367,41,713591.85,Self-Employed,0
CUST003368,31,758645.3,Salaried,0
CUST003369,59,234969.11,Salaried,2
CUST003370,48,709726.63,Self-Employed,2
CUST003371,25,763960.39,Salaried,1
CUST003372,37,248337.19,Self-Employed,2
CUST003373,40,187624.11,Self-Employed,0
CUST003374,61,188736.2,Unemployed,2
CUST003375,32,522722.25,Self-Employed,1
CUST003376,26,503637.16,Salaried,0
CUST003377,37,815817.45,Salaried,0
CUST003378,39,645381.07,Salaried,1
CUST003379,46,100000.0,Business Owner,1
CUST003380,64,447362.13,Salaried,1
CUST003381,64,756350.66,Salaried,0
CUST003382,52,605369.99,Salaried,2
CUST003383,26,612106.59,Business Owner,0
CUST003384,56,667872.78,Salaried,1
CUST003385,58,119614.9,Unemployed,2
CUST003386,31,412935.3,Salaried,0
CUST003387,53,752506.68,Salaried,1
CUST003388,44,775129.68,Salaried,1
CUST003389,43,1092454.02,Business Owner,1
CUST003390,35,286158.87,Business Owner,0
CUST003391,47,877526.35,Salaried,0
CUST003392,31,872405.68,Salaried,0
CUST003393,37,754609.2,Self-Employed,0
CUST003394,34,645562.85,Salaried,1
CUST003395,47,613661.16,Salaried,0
CUST003396,38,665592.82,Salaried,0
CUST003397,48,428760.55,Salaried,1
CUST003398,24,518252.06,Salaried,2
CUST003399,27,512061.73,Salaried,0
CUST003400,55,691075.35,Salaried,0
CUST003401,29,998826.42,Business Owner,0
CUST003402,28,456256.92,Salaried,2
CUST003403,37,181480.12,Self-Employed,0
CUST003404,37,653343.28,Salaried,2
CUST003405,53,287357.03,Self-Employed,2
CUST003406,52,411715.17,Salaried,0
CUST003407,28,919295.24,Self-Employed,0
CUST003408,39,946452.55,Salaried,1
CUST003409,58,720383.22,Business Owner,3
CUST003410,23,326487.09,Salaried,1
CUST003411,25,781628.72,Salaried,3
CUST003412,33,166805.08,Unemployed,2
CUST003413,51,654003.41,Self-Employed,2
CUST003414,36,504786.98,Salaried,1
CUST003415,52,484680.8,Business Owner,1
CUST003416,42,564085.46,Salaried,1
CUST003417,49,626143.29,Salaried,1
CUST003418,42,113427.55,Unemployed,0
CUST003419,63,794497.51,Salaried,1
CUST003420,23,205036.9,Business Owner,1
CUST003421,30,661388.75,Salaried,0
CUST003422,62,525252.55,Self-Employed,1
CUST003423,41,782823.13,Salaried,1
CUST003424,36,102036.32,Unemployed,1
CUST003425,32,641165.8,Self-Employed,1
CUST003426,22,671565.87,Salaried,1
CUST003427,61,548827.95,Self-Employed,0
CUST003428,44,467014.99,Salaried,2
CUST003429,55,345377.17,Self-Employed,0
CUST003430,50,781475.2,Business Owner,2
CUST003431,50,524601.15,Salaried,1
CUST003432,55,752022.51,Self-Employed,1
CUST003433,39,620333.67,Salaried,0
CUST003434,28,719214.01,Salaried,1
CUST003435,46,382324.98,Salaried,1
CUST003436,60,131605.71,Self-Employed,1
CUST003437,27,573328.08,Salaried,2
CUST003438,50,244351.54,Self-Employed,3
CUST003439,27,605981.89,Salaried,1
CUST003440,23,331378.98,Self-Employed,4
CUST003441,21,645927.84,Salaried,2
CUST003442,56,586864.91,Business Owner,2
CUST003443,45,684157.95,Salaried,1
CUST003444,57,467850.03,Salaried,0
CUST003445,21,320354.55,Salaried,1
CUST003446,35,670540.6,Self-Employed,1
CUST003447,57,484690.74,Salaried,1
CUST003448,33,774500.67,Self-Employed,1
CUST003449,60,503774.34,Salaried,1
CUST003450,28,335468.21,Self-Employed,5
CUST003451,25,557396.13,Salaried,1
CUST003452,29,515942.15,Salaried,1
CUST003453,21,618925.22,Salaried,3
CUST003454,56,660388.8,Salaried,3
CUST003455,55,683141.95,Salaried,0
CUST003456,22,865709.2,Business Owner,1
CUST003457,60,100000.0,Unemployed,2
CUST003458,43,844687.9,Self-Employed,1
CUST003459,29,544601.84,Salaried,0
CUST003460,54,536777.56,Salaried,4
CUST003461,34,482224.17,Self-Employed,2
CUST003462,24,560803.34,Salaried,1
CUST003463,50,200378.85,Business Owner,2
CUST003464,51,686244.78,Salaried,1
CUST003465,58,108978.93,Unemployed,1
CUST003466,31,551427.3,Salaried,2
CUST003467,55,851867.91,Self-Employed,2
CUST003468,28,741673.14,Salaried,0
CUST003469,23,1544879.33,Business Owner,2
CUST003470,34,498448.09,Salaried,0
CUST003471,33,646007.2,Self-Employed,1
CUST003472,52,1061305.0,Business Owner,2
CUST003473,54,591806.5,Salaried,3
CUST003474,39,487410.47,Salaried,2
CUST003475,58,762690.65,Salaried,0
CUST003476,36,522883.05,Salaried,1
CUST003477,22,620442.45,Salaried,3
CUST003478,60,736967.02,Salaried,1
CUST003479,37,453490.91,Salaried,0
CUST003480,54,282273.04,Self-Employed,0
CUST003481,62,1003221.09,Self-Employed,2
CUST003482,36,470990.81,Salaried,3
CUST003483,58,1546694.15,Business Owner,0
CUST003484,22,878798.66,Business Owner,1
CUST003485,22,536118.69,Salaried,0
CUST003486,46,551002.78,Salaried,1
CUST003487,33,590667.46,Salaried,3
CUST003488,51,767582.62,Self-Employed,0
CUST003489,54,651220.15,Self-Employed,1
CUST003490,59,568257.87,Salaried,0
CUST003491,23,126834.22,Self-Employed,0
CUST003492,28,603092.7,Salaried,2
CUST003493,43,619925.39,Salaried,0
CUST003494,34,751703.37,Self-Employed,3
CUST003495,47,205974.75,Self-Employed,0
CUST003496,49,525972.96,Salaried,0
CUST003497,59,521239.6,Salaried,3
CUST003498,59,877648.5,Business Owner,2
CUST003499,21,518208.79,Self-Employed,0
CUST003500,37,587681.88,Self-Employed,2
CUST003501,61,315771.11,Salaried,1
CUST003502,50,625946.67,Salaried,2
CUST003503,33,636847.52,Salaried,0
CUST003504,41,611272.68,Salaried,1
CUST003505,39,464476.76,Self-Employed,0
CUST003506,39,100000.0,Salaried,1
CUST003507,45,685221.69,Salaried,0
CUST003508,42,454019.23,Salaried,3
CUST003509,51,692056.57,Salaried,2
CUST003510,37,1400057.93,Business Owner,2
CUST003511,43,164779.37,Self-Employed,3
CUST003512,52,687488.89,Salaried,1
CUST003513,30,252886.0,Self-Employed,1
CUST003514,30,491520.52,Self-Employed,1
CUST003515,56,474810.97,Self-Employed,0
CUST003516,28,713462.71,Salaried,1
CUST003517,40,691188.17,Salaried,2
CUST003518,52,639317.44,Salaried,0
CUST003519,34,242656.87,Business Owner,1
CUST003520,48,100000.0,Self-Employed,0
CUST003521,44,736842.35,Salaried,1
CUST003522,35,711970.24,Salaried,1
CUST003523,42,450377.95,Salaried,1
CUST003524,50,652101.86,Salaried,1
CUST003525,24,139536.41,Unemployed,2
CUST003526,33,762973.75,Salaried,1
CUST003527,43,612537.74,Salaried,2
CUST003528,28,195019.51,Unemployed,1
CUST003529,38,507965.16,Salaried,4
CUST003530,32,557004.7,Self-Employed,1
CUST003531,51,538098.33,Salaried,2
CUST003532,34,376308.49,Self-Employed,2
CUST003533,54,250519.51,Salaried,0
CUST003534,38,684696.07,Self-Employed,0
CUST003535,54,862454.04,Salaried,1
CUST003536,31,391800.76,Salaried,0
CUST003537,61,638719.08,Self-Employed,1
CUST003538,32,697787.86,Salaried,0
CUST003539,35,397080.29,Self-Employed,2
CUST003540,51,489377.23,Salaried,0
CUST003541,49,777075.69,Salaried,4
CUST003542,46,715022.16,Self-Employed,0
CUST003543,38,590297.98,Self-Employed,0
CUST003544,52,124001.53,Unemployed,0
CUST003545,42,717891.08,Self-Employed,1
CUST003546,58,474512.25,Salaried,2
CUST003547,37,1468254.85,Business Owner,0
CUST003548,43,844831.08,Salaried,0
CUST003549,44,777222.01,Salaried,3
CUST003550,28,651421.23,Salaried,0
CUST003551,61,217891.15,Salaried,1
CUST003552,26,463043.85,Self-Employed,0
CUST003553,25,864732.0,Salaried,1
CUST003554,64,687411.29,Self-Employed,5
CUST003555,49,665297.11,Salaried,1
CUST003556,48,497873.26,Salaried,1
CUST003557,31,753660.88,Salaried,1
CUST003558,21,185406.48,Self-Employed,0
CUST003559,63,574374.61,Salaried,0
CUST003560,39,1595951.82,Business Owner,0
CUST003561,29,479344.46,Salaried,3
CUST003562,47,691378.4,Salaried,0
CUST003563,54,148575.2,Self-Employed,0
CUST003564,64,639119.0,Business Owner,1
CUST003565,24,626919.42,Salaried,2
CUST003566,56,570724.01,Self-Employed,3
CUST003567,38,253372.24,Unemployed,2
CUST003568,35,124797.46,Unemployed,1
CUST003569,33,618887.27,Self-Employed,3
CUST003570,39,613276.53,Self-Employed,1
CUST003571,26,511672.6,Salaried,0
CUST003572,32,1282378.75,Business Owner,1
CUST003573,57,700225.84,Salaried,1
CUST003574,37,136326.23,Unemployed,1
CUST003575,43,629205.36,Salaried,2
CUST003576,46,456064.17,Salaried,3
CUST003577,49,322882.55,Self-Employed,2
CUST003578,53,596766.44,Salaried,1
CUST003579,47,712121.13,Salaried,0
CUST003580,45,433298.03,Self-Employed,1
CUST003581,30,376708.51,Self-Employed,1
CUST003582,43,453855.69,Self-Employed,1
CUST003583,41,724292.53,Salaried,1
CUST003584,41,229632.97,Self-Employed,2
CUST003585,63,729202.35,Salaried,0
CUST003586,33,676796.28,Salaried,3
CUST003587,57,228684.96,Self-Employed,0
CUST003588,53,805891.53,Business Owner,1
CUST003589,44,695410.75,Salaried,1
CUST003590,64,313432.5,Salaried,1
CUST003591,31,444701.72,Salaried,2
CUST003592,37,371563.18,Salaried,3
CUST003593,24,513302.86,Salaried,0
CUST003594,45,201886.59,Unemployed,0
CUST003595,50,1219305.8,Business Owner,1
CUST003596,29,398918.52,Self-Employed,0
CUST003597,41,754341.14,Salaried,0
CUST003598,40,632680.29,Self-Employed,0
CUST003599,39,791269.38,Salaried,0
CUST003600,39,586718.11,Salaried,0
CUST003601,32,680861.56,Salaried,1
CUST003602,57,1174364.16,Self-Employed,0
CUST003603,62,776170.63,Business Owner,2
CUST003604,37,590252.69,Salaried,0
CUST003605,57,576164.68,Salaried,0
CUST003606,59,586424.47,Salaried,1
CUST003607,48,1123241.13,Business Owner,2
CUST003608,61,608716.3,Salaried,3
CUST003609,55,395272.57,Salaried,1
CUST003610,38,503609.77,Self-Employed,2
CUST003611,34,521053.57,Salaried,3
CUST003612,55,340722.18,Salaried,1
CUST003613,64,771754.83,Salaried,1
CUST003614,61,393627.06,Self-Employed,0
CUST003615,27,657504.97,Salaried,4
CUST003616,61,100000.0,Unemployed,0
CUST003617,33,599784.4,Self-Employed,1
CUST003618,38,552987.94,Salaried,1
CUST003619,57,366772.78,Salaried,1
CUST003620,33,517212.11,Salaried,4
CUST003621,56,497051.07,Salaried,3
CUST003622,51,1200270.16,Business Owner,0
CUST003623,22,936170.74,Business Owner,2
CUST003624,36,371626.61,Salaried,1
CUST003625,29,665775.58,Salaried,2
CUST003626,29,289388.65,Salaried,0
CUST003627,58,431238.97,Salaried,1
CUST003628,31,502930.41,Self-Employed,0
CUST003629,42,506355.29,Salaried,0
CUST003630,53,209585.58,Unemployed,0
CUST003631,56,625398.39,Salaried,1
CUST003632,43,625191.79,Self-Employed,3
CUST003633,54,1166695.77,Business Owner,1
CUST003634,29,533530.04,Salaried,0
CUST003635,44,440186.92,Salaried,0
CUST003636,28,592508.07,Salaried,1
CUST003637,27,730083.48,Salaried,0
CUST003638,56,138361.64,Unemployed,2
CUST003639,38,1136381.53,Business Owner,1
CUST003640,23,889102.38,Business Owner,2
CUST003641,48,278738.4,Business Owner,2
CUST003642,26,379787.19,Salaried,0
CUST003643,64,1524989.4,Business Owner,1
CUST003644,64,100000.0,Unemployed,1
CUST003645,41,504361.14,Salaried,1
CUST003646,48,737638.06,Salaried,2
CUST003647,60,421118.32,Salaried,2
CUST003648,21,497473.09,Salaried,3
CUST003649,56,568252.98,Salaried,2
CUST003650,41,763080.43,Business Owner,0
CUST003651,63,511790.52,Business Owner,2
CUST003652,55,570972.34,Salaried,1
CUST003653,33,701862.75,Salaried,1
CUST003654,30,850839.02,Business Owner,1
CUST003655,64,368306.38,Self-Employed,2
CUST003656,30,741914.65,Salaried,2
CUST003657,33,841291.72,Self-Employed,1
CUST003658,57,1282056.35,Business Owner,0
CUST003659,58,450692.66,Business Owner,2
CUST003660,44,435490.97,Salaried,1
CUST003661,22,665549.47,Salaried,2
CUST003662,42,968418.37,Business Owner,2
CUST003663,37,416283.55,Salaried,1
CUST003664,56,557286.79,Self-Employed,2
CUST003665,34,614830.34,Salaried,2
CUST003666,30,821687.77,Salaried,2
CUST003667,55,534675.5,Salaried,2
CUST003668,45,807990.37,Salaried,3
CUST003669,23,1472167.0,Business Owner,2
CUST003670,58,499049.71,Salaried,0
CUST003671,37,1041614.25,Business Owner,1
CUST003672,32,815417.32,Business Owner,1
CUST003673,44,562137.74,Salaried,0
CUST003674,49,549248.39,Self-Employed,3
CUST003675,63,481510.04,Salaried,3
CUST003676,45,180941.42,Self-Employed,0
CUST003677,56,393610.0,Self-Employed,1
CUST003678,46,777132.09,Salaried,2
CUST003679,58,569503.16,Salaried,0
CUST003680,21,495351.2,Self-Employed,0
CUST003681,40,1217059.79,Business Owner,0
CUST003682,48,360425.45,Salaried,1
CUST003683,36,587821.5,Self-Employed,4
CUST003684,37,850478.02,Salaried,2
CUST003685,60,936612.41,Business Owner,2
CUST003686,48,311553.16,Salaried,2
CUST003687,32,484721.77,Self-Employed,1
CUST003688,47,691532.57,Salaried,0
CUST003689,62,522414.91,Self-Employed,2
CUST003690,50,1008980.98,Business Owner,0
CUST003691,61,578521.93,Self-Employed,0
CUST003692,54,313551.39,Self-Employed,2
CUST003693,57,478911.96,Salaried,0
CUST003694,26,752142.54,Business Owner,0
CUST003695,27,578534.66,Self-Employed,1
CUST003696,52,424366.7,Business Owner,1
CUST003697,52,908450.6,Salaried,0
CUST003698,45,236488.56,Salaried,2
CUST003699,53,343991.28,Salaried,1
CUST003700,27,683050.85,Salaried,2
CUST003701,32,670132.29,Salaried,2
CUST003702,36,871051.23,Business Owner,3
CUST003703,36,635239.86,Self-Employed,2
CUST003704,63,178385.1,Unemployed,2
CUST003705,56,600012.03,Salaried,2
CUST003706,33,640235.5,Salaried,1
CUST003707,27,100000.0,Business Owner,0
CUST003708,56,580024.96,Salaried,1
CUST003709,29,592846.02,Salaried,0
CUST003710,52,1665131.83,Business Owner,0
CUST003711,31,476148.54,Salaried,1
CUST003712,28,594620.18,Salaried,1
CUST003713,53,1469453.74,Business Owner,0
CUST003714,43,684016.91,Salaried,1
CUST003715,45,910065.97,Business Owner,1
CUST003716,28,744348.13,Salaried,1
CUST003717,42,341455.42,Self-Employed,1
CUST003718,24,858796.29,Salaried,3
CUST003719,60,628499.09,Self-Employed,1
CUST003720,23,356105.44,Salaried,0
CUST003721,49,657915.93,Business Owner,0
CUST003722,61,276370.07,Salaried,0
CUST003723,49,719365.71,Salaried,1
CUST003724,54,612701.87,Self-Employed,1
CUST003725,54,530958.65,Salaried,2
CUST003726,48,780053.56,Salaried,1
CUST003727,33,587470.75,Salaried,0
CUST003728,35,993507.8,Salaried,2
CUST003729,43,420084.7,Salaried,5
CUST003730,64,696253.5,Salaried,3
CUST003731,46,540389.73,Salaried,1
CUST003732,24,364591.8,Self-Employed,2
CUST003733,46,574040.43,Salaried,2
CUST003734,60,655050.33,Salaried,3
CUST003735,29,152914.97,Unemployed,2
CUST003736,25,1171073.11,Business Owner,1
CUST003737,52,691046.41,Salaried,2
CUST003738,40,817713.65,Salaried,0
CUST003739,31,419513.74,Business Owner,2
CUST003740,35,366400.5,Salaried,1
CUST003741,52,589835.1,Salaried,2
CUST003742,48,480959.37,Salaried,0
CUST003743,42,674788.46,Self-Employed,1
CUST003744,61,439825.94,Salaried,1
CUST003745,37,390074.63,Self-Employed,2
CUST003746,46,433530.81,Self-Employed,0
CUST003747,64,864829.51,Salaried,2
CUST003748,27,1743052.53,Business Owner,0
CUST003749,62,428789.65,Salaried,1
CUST003750,46,100000.0,Self-Employed,4
CUST003751,45,513903.03,Salaried,1
CUST003752,30,594460.31,Salaried,2
CUST003753,39,593771.89,Salaried,1
CUST003754,31,587369.25,Salaried,0
CUST003755,33,722385.97,Salaried,1
CUST003756,28,539579.24,Salaried,1
CUST003757,60,632002.49,Salaried,1
CUST003758,24,628936.25,Self-Employed,1
CUST003759,51,632912.7,Salaried,1
CUST003760,48,635141.5,Self-Employed,0
CUST003761,31,343810.95,Salaried,1
CUST003762,63,617172.92,Salaried,1
CUST003763,21,634469.09,Salaried,0
CUST003764,58,575161.87,Salaried,0
CUST003765,44,380468.87,Self-Employed,3
CUST003766,51,669177.68,Salaried,1
CUST003767,61,156147.15,Unemployed,0
CUST003768,46,147370.36,Unemployed,0
CUST003769,25,550741.37,Salaried,3
CUST003770,40,442151.76,Self-Employed,1
CUST003771,61,485192.42,Salaried,1
CUST003772,31,528659.59,Salaried,2
CUST003773,53,312147.55,Self-Employed,1
CUST003774,58,541922.56,Salaried,0
CUST003775,47,654647.46,Salaried,2
CUST003776,54,722959.12,Salaried,1
CUST003777,35,592319.05,Salaried,1
CUST003778,52,588171.17,Salaried,0
CUST003779,41,621592.69,Salaried,1
CUST003780,25,747502.98,Salaried,1
CUST003781,26,566250.31,Salaried,0
CUST003782,58,592583.98,Self-Employed,0
CUST003783,42,655586.53,Salaried,0
CUST003784,38,375286.9,Self-Employed,0
CUST003785,34,641337.98,Self-Employed,1
CUST003786,30,100000.0,Self-Employed,1
CUST003787,33,712347.7,Self-Employed,0
CUST003788,51,420882.5,Salaried,2
CUST003789,50,579145.78,Salaried,3
CUST003790,23,724345.87,Salaried,1
CUST003791,50,128648.84,Unemployed,0
CUST003792,26,546834.41,Self-Employed,3
CUST003793,49,726774.12,Salaried,0
CUST003794,28,877232.97,Salaried,0
CUST003795,64,149247.68,Unemployed,0
CUST003796,63,626968.79,Salaried,2
CUST003797,64,606069.45,Salaried,2
CUST003798,53,566810.54,Salaried,3
CUST003799,37,100000.0,Unemployed,3
CUST003800,31,431878.05,Salaried,0
CUST003801,33,597857.84,Salaried,1
CUST003802,31,568218.39,Self-Employed,3
CUST003803,51,789213.97,Salaried,0
CUST003804,48,816111.01,Business Owner,2
CUST003805,64,829300.71,Salaried,2
CUST003806,26,419323.84,Salaried,0
CUST003807,61,984061.6,Business Owner,1
CUST003808,36,136639.34,Unemployed,2
CUST003809,24,403119.75,Salaried,3
CUST003810,55,346037.01,Salaried,2
CUST003811,46,726129.58,Business Owner,0
CUST003812,32,546029.67,Salaried,1
CUST003813,31,544739.48,Business Owner,1
CUST003814,57,1204655.75,Business Owner,0
CUST003815,45,539146.25,Salaried,2
CUST003816,38,100666.3,Unemployed,1
CUST003817,39,564594.69,Salaried,2
CUST003818,43,373745.92,Self-Employed,1
CUST003819,58,847046.16,Salaried,2
CUST003820,38,773899.85,Business Owner,1
CUST003821,46,316452.38,Self-Employed,2
CUST003822,26,829021.39,Self-Employed,2
CUST003823,24,1190014.93,Business Owner,1
CUST003824,64,615946.07,Salaried,0
CUST003825,49,480559.05,Salaried,1
CUST003826,54,1206615.07,Business Owner,4
CUST003827,37,207316.85,Self-Employed,2
CUST003828,63,1177308.95,Business Owner,1
CUST003829,63,1000049.23,Business Owner,0
CUST003830,36,748508.99,Salaried,0
CUST003831,22,245932.88,Salaried,0
CUST003832,54,461907.56,Salaried,1
CUST003833,28,300054.39,Self-Employed,2
CUST003834,33,432310.59,Salaried,0
CUST003835,62,585003.46,Self-Employed,1
CUST003836,28,555706.23,Salaried,2
CUST003837,50,469300.85,Salaried,0
CUST003838,52,434542.98,Salaried,1
CUST003839,56,455824.28,Salaried,0
CUST003840,50,673157.02,Self-Employed,1
CUST003841,21,589996.2,Salaried,1
CUST003842,63,724705.7,Salaried,1
CUST003843,59,999701.05,Salaried,2
CUST003844,37,496428.04,Self-Employed,2
CUST003845,40,333190.11,Business Owner,4
CUST003846,44,579445.59,Salaried,0
CUST003847,42,875818.15,Self-Employed,1
CUST003848,49,763011.39,Salaried,0
CUST003849,42,503095.02,Salaried,1
CUST003850,64,439192.72,Self-Employed,1
CUST003851,29,716252.12,Salaried,2
CUST003852,57,595913.14,Self-Employed,0
CUST003853,30,717851.31,Salaried,0
CUST003854,56,138047.86,Unemployed,2
CUST003855,57,658289.84,Salaried,1
CUST003856,48,438947.8,Self-Employed,1
CUST003857,48,1457372.61,Business Owner,0
CUST003858,62,371055.8,Salaried,2
CUST003859,63,371518.32,Salaried,1
CUST003860,41,492802.72,Salaried,2
CUST003861,44,364326.19,Self-Employed,0
CUST003862,62,371019.62,Salaried,2
CUST003863,60,344017.71,Salaried,1
CUST003864,22,713700.4,Self-Employed,0
CUST003865,28,574949.79,Salaried,2
