customer_id,loan_amount,tenure_months,interest_rate,loan_type,application_date,default_flag
CUST001993,466126.87,36,9.78,Education,2024-02-16,0
CUST001994,420991.67,60,11.87,Auto,2024-12-10,0
CUST001995,196795.71,48,7.91,Personal,2025-06-04,0
CUST001996,369085.63,12,6.0,Home,2025-12-20,0
CUST001997,664656.83,24,10.06,Home,2024-05-16,0
CUST001998,758575.76,84,16.45,Auto,2023-01-06,0
CUST001999,288076.69,60,9.44,Education,2025-02-02,0
CUST002000,110627.54,24,11.49,Education,2024-08-17,0
CUST002001,2029092.93,60,7.06,Personal,2023-08-18,0
CUST002002,87688.9,48,11.33,Business,2024-08-25,0
CUST002003,451214.77,84,11.96,Business,2023-06-19,0
CUST002004,297995.56,12,10.53,Business,2025-08-04,0
CUST002005,936194.56,36,7.36,Home,2025-02-27,0
CUST002006,321291.4,24,7.53,Education,2023-09-30,0
CUST002007,482740.41,12,8.11,Auto,2025-01-17,0
CUST002008,1286325.26,84,10.69,Business,2023-08-12,1
CUST002009,730289.42,84,10.54,Auto,2024-11-16,0
CUST002010,359061.79,24,10.03,Auto,2025-05-26,0
CUST002011,679554.56,24,8.23,Auto,2023-06-09,0
CUST002012,222877.69,36,9.72,Personal,2025-11-16,0
CUST002013,967528.41,60,11.89,Personal,2025-01-16,0
CUST002014,166676.73,36,6.0,Business,2025-06-08,0
CUST002015,491695.9,84,10.69,Home,2025-06-12,0
CUST002016,469007.81,84,15.22,Home,2023-08-29,0
CUST002017,415040.56,24,15.31,Auto,2025-09-10,0
CUST002018,1303845.75,36,9.54,Business,2023-05-27,0
CUST002019,56795.39,60,12.99,Personal,2025-10-19,0
CUST002020,274285.3,84,7.4,Education,2024-07-05,0
CUST002021,1164482.32,36,7.96,Business,2025-04-21,1
CUST002022,230838.66,120,11.5,Auto,2023-05-01,0
CUST002023,530864.3,84,11.73,Home,2024-10-19,0
CUST002024,1261991.31,36,6.13,Personal,2025-11-21,0
CUST002025,1380670.37,60,12.96,Auto,2024-05-02,0
CUST002026,85966.7,84,9.02,Business,2025-10-24,0
CUST002027,752151.27,36,9.8,Home,2024-03-31,0
CUST002028,86758.58,12,13.36,Home,2025-01-22,0
CUST002029,457322.9,36,6.0,Education,2024-01-14,0
CUST002030,180815.44,12,12.47,Personal,2024-04-27,0
CUST002031,542787.87,24,8.95,Home,2024-04-07,0
CUST002032,435681.2,48,16.47,Home,2023-12-29,0
CUST002033,155937.85,36,6.73,Home,2023-08-22,0
CUST002034,536766.8,24,10.75,Auto,2024-03-25,0
CUST002035,852300.5,36,10.55,Auto,2025-12-13,0
CUST002036,637640.08,24,19.66,Personal,2024-10-07,0
CUST002037,252659.7,24,13.83,Home,2025-08-04,0
CUST002038,828435.65,60,15.04,Business,2023-05-05,0
CUST002039,141355.88,48,6.0,Business,2025-02-25,0
CUST002040,391340.81,120,12.31,Education,2023-11-25,0
CUST002041,498455.58,84,10.49,Auto,2025-07-04,0
CUST002042,1184185.15,12,15.17,Home,2024-08-24,1
CUST002043,388194.88,60,15.48,Personal,2025-04-10,0
CUST002044,399534.17,48,9.97,Home,2025-11-22,1
CUST002045,596303.78,60,9.56,Personal,2023-02-24,0
CUST002046,1112280.15,24,11.69,Business,2023-09-24,0
CUST002047,354261.76,48,11.12,Business,2024-06-08,0
CUST002048,1170705.98,48,13.94,Home,2025-06-17,0
CUST002049,356149.56,12,9.04,Business,2024-04-30,0
CUST002050,610972.03,120,11.34,Education,2023-09-14,0
CUST002051,374486.29,24,8.85,Business,2025-12-28,0
CUST002052,946013.82,84,12.97,Auto,2023-07-22,0
CUST002053,424858.34,60,10.14,Personal,2024-09-21,0
CUST002054,181001.62,60,6.87,Auto,2025-06-21,0
CUST002055,428576.59,120,9.13,Education,2023-08-25,1
CUST002056,569510.31,48,11.1,Home,2024-12-09,1
CUST002057,362892.71,84,13.43,Business,2023-01-11,0
CUST002058,860207.13,84,12.67,Home,2025-03-10,0
CUST002059,363549.18,48,12.77,Education,2024-10-17,0
CUST002060,366481.65,36,14.86,Personal,2023-09-13,0
CUST002061,352768.38,48,16.5,Auto,2023-03-21,0
CUST002062,136464.71,36,10.78,Education,2024-04-16,0
CUST002063,458469.87,36,15.74,Education,2025-03-25,0
CUST002064,227308.14,24,10.93,Home,2023-03-21,0
CUST002065,579030.23,36,8.96,Auto,2024-05-08,0
CUST002066,619693.72,120,6.0,Personal,2024-09-21,0
CUST002067,24854.38,36,16.28,Personal,2025-07-12,0
CUST002068,186028.27,36,11.8,Personal,2023-09-29,0
CUST002069,528533.53,60,6.0,Home,2025-06-14,0
CUST002070,1875679.32,60,12.88,Business,2023-02-03,0
CUST002071,410308.02,12,6.24,Personal,2024-07-23,0
CUST002072,137156.42,36,12.69,Business,2025-01-10,0
CUST002073,196258.02,24,7.55,Education,2024-09-15,0
CUST002074,705493.68,12,8.93,Education,2025-10-18,0
CUST002075,796739.77,120,11.08,Home,2025-12-24,0
CUST002076,45046.66,24,15.8,Education,2025-01-18,0
CUST002077,686285.74,120,9.07,Auto,2025-01-02,0
CUST002078,775801.36,36,17.81,Auto,2024-12-15,0
CUST002079,329952.89,120,11.33,Auto,2023-09-29,0
CUST002080,163150.72,48,6.62,Education,2024-06-23,0
CUST002081,238192.68,120,13.43,Home,2023-06-04,0
CUST002082,136944.32,48,11.6,Home,2025-02-13,0
CUST002083,241038.17,120,12.91,Education,2023-04-16,0
CUST002084,38674.07,24,10.28,Business,2024-03-29,0
CUST002085,862399.66,60,8.02,Education,2023-05-07,0
CUST002086,65254.83,12,11.47,Home,2023-10-25,0
CUST002087,47237.09,24,12.77,Personal,2024-04-13,0
CUST002088,636796.54,24,13.41,Auto,2023-06-28,0
CUST002089,281924.44,24,13.31,Home,2025-09-18,0
CUST002090,606491.88,12,13.52,Personal,2024-11-05,0
CUST002091,388703.29,84,9.53,Personal,2023-07-03,0
CUST002092,642887.78,84,11.29,Home,2025-10-14,0
CUST002093,230342.24,60,11.26,Personal,2025-05-15,0
CUST002094,784686.8,84,12.19,Auto,2023-08-23,0
CUST002095,430439.14,60,6.0,Education,2023-12-16,0
CUST002096,1222678.04,12,10.01,Business,2024-07-09,0
CUST002097,322248.06,120,14.49,Home,2025-12-21,0
CUST002098,870534.69,36,17.93,Auto,2023-11-09,0
CUST002099,1130684.22,48,9.29,Auto,2024-05-08,0
CUST002100,331675.99,36,12.99,Personal,2025-12-14,0
CUST002101,290287.73,84,12.75,Education,2025-09-29,0
CUST002102,187281.92,24,11.94,Personal,2025-09-07,0
CUST002103,236928.17,48,17.47,Home,2025-05-09,0
CUST002104,502926.82,36,10.01,Auto,2025-12-09,0
CUST002105,695612.2,120,11.23,Business,2025-12-29,0
CUST002106,255966.56,60,11.32,Home,2024-08-02,0
CUST002107,279127.57,24,8.52,Home,2023-11-02,0
CUST002108,563438.92,36,13.62,Auto,2024-02-07,0
CUST002109,472107.8,120,11.22,Business,2023-11-08,0
CUST002110,98628.68,84,9.66,Home,2025-03-06,0
CUST002111,645135.28,24,10.32,Personal,2024-03-22,0
CUST002112,151204.91,48,10.02,Education,2023-01-08,0
CUST002113,699325.99,36,9.8,Education,2023-04-05,1
CUST002114,510374.43,84,9.16,Personal,2023-05-21,0
CUST002115,761808.85,48,16.18,Education,2024-06-08,0
CUST002116,186791.54,120,6.0,Education,2023-05-31,0
CUST002117,232391.26,120,8.01,Personal,2025-10-02,0
CUST002118,321433.14,84,6.72,Home,2025-09-04,0
CUST002119,1247029.0,36,8.74,Home,2023-12-30,1
CUST002120,238753.29,48,6.3,Business,2024-04-15,0
CUST002121,434792.83,84,15.2,Business,2025-08-28,1
CUST002122,546462.59,120,11.96,Auto,2023-01-23,0
CUST002123,972308.24,60,11.28,Auto,2023-09-02,0
CUST002124,397560.9,48,12.89,Auto,2025-06-16,0
CUST002125,537299.36,24,13.53,Business,2025-01-04,0
CUST002126,548216.43,24,10.98,Education,2024-10-02,0
CUST002127,800331.33,48,12.5,Auto,2023-12-09,0
CUST002128,232980.88,24,10.46,Home,2024-01-07,0
CUST002129,2033994.01,60,15.85,Auto,2023-01-17,0
CUST002130,135899.4,48,10.07,Auto,2023-11-26,0
CUST002131,332317.88,24,9.8,Education,2025-08-19,0
CUST002132,357742.45,12,11.12,Auto,2024-03-24,0
CUST002133,408670.29,84,6.0,Home,2025-03-26,0
CUST002134,434759.56,84,12.14,Home,2023-11-11,0
CUST002135,188268.91,84,13.64,Business,2024-02-01,0
CUST002136,560125.55,12,14.65,Auto,2024-11-14,0
CUST002137,343511.24,36,13.72,Auto,2023-08-28,0
CUST002138,1071734.03,12,11.54,Personal,2025-10-30,0
CUST002139,357399.86,48,13.29,Education,2023-12-30,0
CUST002140,487931.75,120,10.29,Auto,2025-11-12,0
CUST002141,152358.03,120,13.51,Auto,2025-08-21,0
CUST002142,666880.94,48,8.86,Personal,2023-02-14,1
CUST002143,244738.89,84,7.99,Home,2025-09-25,0
CUST002144,184864.98,36,11.17,Education,2023-12-06,0
CUST002145,544734.07,60,9.17,Auto,2023-03-06,0
CUST002146,116278.99,120,6.57,Home,2023-11-10,0
CUST002147,914824.47,48,14.39,Home,2025-01-06,0
CUST002148,402989.52,84,8.88,Personal,2023-09-15,0
CUST002149,351119.18,60,6.0,Personal,2024-05-16,0
CUST002150,502184.75,120,9.52,Auto,2024-07-03,0
CUST002151,1267026.78,120,9.09,Personal,2024-01-23,0
CUST002152,209341.06,36,7.43,Auto,2025-09-16,0
CUST002153,923476.69,60,9.98,Education,2025-03-20,1
CUST002154,568556.07,12,11.17,Auto,2024-01-29,1
CUST002155,288457.88,48,11.83,Home,2023-05-18,0
CUST002156,303688.63,36,7.38,Business,2024-12-19,0
CUST002157,116246.44,60,12.1,Personal,2023-09-03,0
CUST002158,345724.3,120,6.75,Education,2024-02-27,0
CUST002159,208502.8,36,6.0,Education,2024-01-25,0
CUST002160,221409.27,36,11.05,Personal,2025-05-06,0
CUST002161,1255330.59,24,6.0,Business,2024-05-06,0
CUST002162,479135.75,48,16.72,Auto,2024-04-05,0
CUST002163,62608.41,84,10.58,Education,2023-03-20,0
CUST002164,637222.99,48,12.39,Home,2024-10-08,0
CUST002165,311882.06,12,11.11,Auto,2023-08-14,0
CUST002166,272788.46,12,11.9,Business,2025-09-01,1
CUST002167,1168227.14,24,6.0,Auto,2024-03-09,0
CUST002168,939478.79,120,9.32,Personal,2023-09-18,1
CUST002169,5305.86,12,17.41,Auto,2023-06-17,0
CUST002170,95810.62,24,10.64,Home,2023-02-07,0
CUST002171,433095.39,120,16.25,Personal,2025-10-11,0
CUST002172,1124393.75,12,9.45,Education,2025-01-02,0
CUST002173,407370.23,60,15.05,Personal,2025-03-22,0
CUST002174,1522095.1,48,13.63,Personal,2024-05-18,1
CUST002175,259072.67,36,11.71,Auto,2024-05-13,0
CUST002176,98107.92,36,13.59,Home,2023-07-19,0
CUST002177,439076.52,36,7.81,Personal,2025-06-27,0
CUST002178,241569.89,84,11.69,Business,2024-04-11,0
CUST002179,458854.71,12,12.82,Home,2024-03-05,1
CUST002180,106886.75,48,13.95,Education,2025-05-22,0
CUST002181,823947.42,36,8.46,Auto,2023-06-15,0
CUST002182,82642.5,84,11.4,Home,2025-02-20,0
CUST002183,1680131.31,12,14.47,Auto,2024-12-02,0
CUST002184,741919.55,48,11.9,Personal,2023-10-30,0
CUST002185,650456.61,12,11.9,Education,2024-06-05,0
CUST002186,70986.22,24,8.84,Business,2024-01-22,0
CUST002187,1968263.63,12,7.9,Personal,2025-02-20,0
CUST002188,879318.64,12,11.42,Home,2025-10-20,1
CUST002189,272673.63,36,10.58,Home,2024-03-02,1
CUST002190,575667.59,12,8.16,Personal,2025-04-01,0
CUST002191,166873.22,24,14.13,Personal,2024-04-10,0
CUST002192,318329.72,60,8.94,Personal,2025-12-03,0
CUST002193,990434.04,48,6.05,Auto,2024-02-20,1
CUST002194,278757.07,36,10.93,Business,2023-10-17,0
CUST002195,584689.25,12,7.72,Personal,2025-01-26,0
CUST002196,334066.53,60,9.0,Auto,2023-06-19,0
CUST002197,1096929.87,120,14.63,Personal,2024-07-23,1
CUST002198,367867.62,12,13.58,Education,2024-10-18,1
CUST002199,581440.09,12,14.19,Home,2025-11-22,0
CUST002200,181580.49,24,12.36,Auto,2024-06-21,1
CUST002201,1567323.11,36,11.42,Home,2024-12-07,0
CUST002202,198648.08,12,8.18,Home,2024-07-29,0
CUST002203,1240896.14,36,12.41,Auto,2023-04-23,0
CUST002204,116140.36,60,9.37,Business,2023-04-09,0
CUST002205,262254.47,12,9.74,Personal,2024-03-28,0
CUST002206,181797.11,84,13.95,Home,2025-05-14,0
CUST002207,167065.56,60,10.51,Auto,2024-03-11,0
CUST002208,389040.01,12,8.02,Personal,2025-12-28,0
CUST002209,527363.03,12,10.22,Home,2025-11-14,0
CUST002210,56294.36,12,13.52,Personal,2024-12-09,0
CUST002211,545664.37,120,11.89,Business,2024-10-04,0
CUST002212,531323.47,120,11.93,Personal,2023-08-05,1
CUST002213,702286.97,12,15.91,Business,2023-11-30,0
CUST002214,265737.81,48,8.15,Education,2024-04-08,0
CUST002215,785221.52,24,12.64,Home,2023-05-03,0
CUST002216,1082720.23,84,14.14,Auto,2023-01-20,0
CUST002217,288160.32,84,8.16,Home,2023-09-20,0
CUST002218,392395.78,24,6.14,Home,2025-01-21,0
CUST002219,185299.1,12,10.41,Personal,2025-04-02,0
CUST002220,946399.29,36,18.05,Business,2024-02-11,0
CUST002221,235378.35,24,12.09,Education,2023-05-21,0
CUST002222,359788.35,12,6.0,Education,2025-02-15,0
CUST002223,753205.68,12,9.81,Education,2025-04-19,0
CUST002224,895290.95,84,14.33,Education,2025-08-01,0
CUST002225,267635.41,48,13.85,Home,2025-12-20,0
CUST002226,124047.62,84,11.51,Business,2025-08-13,0
CUST002227,691436.97,36,15.45,Education,2023-07-29,0
CUST002228,1618417.18,24,15.46,Education,2025-06-26,0
CUST002229,430681.64,36,12.78,Education,2024-07-17,0
CUST002230,9251.95,60,12.89,Home,2025-07-19,0
CUST002231,856567.84,36,10.01,Home,2025-02-07,0
CUST002232,378255.09,48,11.07,Personal,2025-10-20,0
CUST002233,126511.59,60,7.8,Education,2023-06-14,0
CUST002234,808350.49,12,10.96,Auto,2024-07-26,0
CUST002235,236171.87,84,10.62,Personal,2024-07-07,1
CUST002236,161998.69,12,12.86,Education,2025-03-15,0
CUST002237,300208.36,84,14.39,Home,2025-11-17,1
CUST002238,1201503.9,36,8.56,Home,2024-03-14,0
CUST002239,575526.13,84,11.69,Business,2025-08-10,0
CUST002240,498733.78,24,13.66,Education,2024-05-07,0
CUST002241,521727.23,36,6.65,Business,2024-05-26,1
CUST002242,216574.48,12,9.32,Auto,2023-08-13,0
CUST002243,375041.23,60,10.0,Business,2025-08-29,0
CUST002244,378296.42,12,11.03,Home,2023-05-01,0
CUST002245,311716.51,36,7.69,Education,2025-09-11,0
CUST002246,523249.76,84,14.59,Personal,2023-04-27,0
CUST002247,825570.27,120,14.1,Business,2023-10-19,0
CUST002248,121436.92,24,16.11,Home,2025-05-09,0
CUST002249,180273.72,120,10.63,Personal,2024-11-30,0
CUST002250,569380.28,48,17.41,Education,2023-12-23,0
CUST002251,312641.28,48,11.7,Business,2024-01-19,0
CUST002252,1103127.13,12,11.59,Auto,2023-02-14,0
CUST002253,139447.19,60,6.33,Home,2024-01-18,0
CUST002254,296271.09,84,10.93,Education,2024-02-11,0
CUST002255,83558.85,60,11.29,Home,2023-10-15,0
CUST002256,70045.12,60,6.32,Business,2025-07-27,0
CUST002257,659438.91,48,10.32,Business,2023-07-10,0
CUST002258,837433.37,48,12.21,Business,2023-06-11,0
CUST002259,259828.34,36,10.36,Auto,2023-10-07,0
CUST002260,153987.47,84,12.1,Home,2024-09-03,0
CUST002261,81287.62,36,9.36,Home,2023-04-01,0
CUST002262,460198.86,120,6.0,Home,2023-04-14,0
CUST002263,1509888.06,12,9.87,Personal,2025-09-24,0
CUST002264,1230465.35,24,7.16,Personal,2023-02-04,0
CUST002265,620861.27,120,11.69,Business,2023-05-06,0
CUST002266,568932.62,84,9.02,Auto,2024-05-25,1
CUST002267,877804.78,60,9.85,Personal,2024-09-07,0
CUST002268,579259.57,12,17.64,Business,2025-11-17,0
CUST002269,227797.05,84,6.0,Business,2024-08-23,0
CUST002270,203920.98,24,9.59,Education,2023-03-19,0
CUST002271,340862.48,120,9.5,Education,2023-12-14,0
CUST002272,731363.8,36,9.09,Business,2025-08-02,0
CUST002273,837606.21,120,10.3,Education,2025-03-29,0
CUST002274,235629.49,24,6.18,Home,2024-07-17,0
CUST002275,299094.52,120,7.89,Business,2025-12-08,0
CUST002276,248580.5,12,8.74,Business,2023-07-18,0
CUST002277,612621.95,36,6.55,Business,2023-03-31,0
CUST002278,650238.53,36,12.37,Education,2025-10-14,0
CUST002279,477268.45,60,12.57,Education,2023-02-06,0
CUST002280,1062914.31,36,13.78,Education,2024-08-10,0
CUST002281,458672.01,36,12.01,Business,2025-08-16,0
CUST002282,215815.63,48,8.18,Personal,2024-03-28,0
CUST002283,78587.97,84,8.6,Business,2024-10-04,0
CUST002284,395006.6,84,13.93,Home,2025-06-12,0
CUST002285,472466.71,48,8.24,Home,2024-10-17,0
CUST002286,106531.13,12,12.35,Education,2023-01-14,0
CUST002287,565147.42,36,8.39,Home,2024-09-03,1
CUST002288,486751.59,36,7.31,Personal,2025-03-21,0
CUST002289,176768.1,36,12.12,Auto,2024-11-19,0
CUST002290,1023866.55,24,11.17,Personal,2025-08-06,0
CUST002291,627910.54,36,11.11,Auto,2025-12-16,0
CUST002292,234221.64,48,14.14,Home,2024-10-22,0
CUST002293,336976.57,48,14.97,Business,2025-10-12,0
CUST002294,636530.59,84,10.0,Business,2023-11-29,0
CUST002295,102903.72,36,14.01,Business,2024-05-08,0
CUST002296,259871.32,120,15.19,Business,2025-12-07,0
CUST002297,134632.91,120,7.49,Auto,2025-03-12,0
CUST002298,229778.17,120,14.67,Home,2025-01-08,0
CUST002299,261399.81,48,6.0,Education,2023-11-12,0
CUST002300,276188.97,60,10.93,Auto,2024-01-21,0
CUST002301,454692.14,84,11.8,Education,2024-02-15,0
CUST002302,267299.37,12,15.03,Education,2024-05-29,0
CUST002303,439741.57,12,9.97,Education,2023-11-27,0
CUST002304,600523.27,60,10.86,Education,2025-05-27,0
CUST002305,262254.67,48,12.2,Business,2023-03-02,0
CUST002306,352334.4,84,11.67,Personal,2023-07-28,0
CUST002307,521417.09,12,6.0,Business,2023-12-04,0
CUST002308,1265211.98,24,7.45,Personal,2025-11-06,0
CUST002309,306416.78,48,10.42,Business,2025-05-11,1
CUST002310,637518.04,60,9.24,Home,2025-12-01,0
CUST002311,144709.16,120,13.45,Personal,2024-10-07,0
CUST002312,1254404.06,120,11.86,Business,2023-12-28,0
CUST002313,734208.19,84,16.08,Business,2025-01-10,0
CUST002314,639098.2,120,9.49,Business,2024-12-15,0
CUST002315,207798.2,24,12.25,Personal,2025-04-05,0
CUST002316,303536.6,84,14.13,Auto,2024-02-16,0
CUST002317,549022.88,120,7.31,Auto,2023-04-26,0
CUST002318,95119.51,84,16.47,Education,2025-12-27,0
CUST002319,187845.36,120,9.8,Personal,2025-02-18,0
CUST002320,439076.34,60,11.59,Business,2025-08-24,0
CUST002321,65925.3,24,6.0,Personal,2023-09-14,0
CUST002322,122616.93,12,10.34,Auto,2024-04-11,0
CUST002323,240051.7,48,9.77,Personal,2025-01-22,0
CUST002324,796605.07,12,6.0,Personal,2025-01-25,0
CUST002325,184302.79,24,10.83,Home,2024-07-29,0
CUST002326,406329.46,120,11.35,Home,2025-09-22,0
CUST002327,553403.52,48,14.09,Home,2024-05-30,0
CUST002328,973726.4,84,6.0,Auto,2024-02-24,0
CUST002329,739503.46,12,12.38,Personal,2025-08-16,0
CUST002330,356530.09,48,13.08,Home,2024-12-04,0
CUST002331,597902.41,24,6.0,Business,2024-08-12,0
CUST002332,115067.85,120,10.84,Education,2023-12-05,0
CUST002333,361280.66,48,16.2,Home,2023-05-03,1
CUST002334,1394596.38,48,14.13,Business,2024-12-25,0
CUST002335,304222.31,24,11.79,Education,2024-01-27,0
CUST002336,399500.03,12,10.68,Business,2025-04-26,0
CUST002337,381612.55,120,13.01,Auto,2025-06-03,0
CUST002338,288319.32,12,12.86,Personal,2023-08-18,0
CUST002339,1231465.29,120,11.08,Personal,2024-05-12,0
CUST002340,197887.73,12,7.73,Home,2023-07-13,0
CUST002341,754879.23,24,7.68,Personal,2023-01-23,0
CUST002342,388283.37,60,6.0,Auto,2023-05-23,0
CUST002343,351374.56,60,7.86,Education,2024-09-20,1
CUST002344,294443.02,60,12.81,Business,2024-07-21,0
CUST002345,205107.53,36,11.3,Business,2023-08-22,0
CUST002346,773850.31,36,8.01,Education,2024-10-10,0
CUST002347,172463.95,84,9.99,Education,2023-07-07,0
CUST002348,354486.2,36,7.95,Home,2023-04-03,1
CUST002349,503952.34,12,16.2,Business,2025-01-15,0
CUST002350,114652.13,36,10.66,Education,2024-10-21,0
CUST002351,170064.55,24,12.23,Education,2025-12-03,0
CUST002352,112110.77,120,9.23,Home,2024-12-20,0
CUST002353,464485.73,120,10.7,Personal,2024-05-23,0
CUST002354,340799.36,12,13.36,Personal,2025-12-16,0
CUST002355,152615.02,24,14.89,Business,2023-01-25,0
CUST002356,417161.95,24,13.1,Education,2024-05-09,0
CUST002357,114482.6,48,10.13,Home,2023-03-20,0
CUST002358,505577.99,84,12.91,Business,2024-08-22,1
CUST002359,115916.0,24,14.76,Auto,2024-09-28,0
CUST002360,188485.53,120,14.11,Personal,2024-09-06,0
CUST002361,683555.51,120,6.0,Personal,2023-10-23,0
CUST002362,383581.0,60,6.19,Auto,2023-09-15,1
CUST002363,255954.06,48,10.52,Home,2024-09-14,0
CUST002364,232835.06,12,9.66,Auto,2023-08-04,0
CUST002365,613432.13,12,9.28,Home,2023-10-27,0
CUST002366,225466.11,48,6.0,Business,2023-04-17,0
CUST002367,314078.13,84,12.01,Auto,2024-04-13,0
CUST002368,95847.93,60,9.32,Home,2023-05-22,0
CUST002369,438899.91,24,8.2,Auto,2024-07-19,0
CUST002370,344216.85,12,10.88,Business,2025-04-11,0
CUST002371,235065.09,12,9.73,Personal,2023-06-14,0
CUST002372,140531.68,48,15.37,Personal,2025-07-21,0
CUST002373,423602.06,60,13.82,Education,2024-10-19,0
CUST002374,162885.55,84,15.85,Personal,2025-07-10,0
CUST002375,464623.02,24,6.0,Personal,2025-09-10,0
CUST002376,703785.87,12,12.44,Business,2024-02-07,0
CUST002377,545862.18,24,7.43,Home,2024-07-10,0
CUST002378,557600.96,36,6.0,Auto,2023-07-19,0
CUST002379,270515.46,48,8.8,Home,2024-08-01,0
CUST002380,206437.53,36,11.06,Education,2023-12-16,1
CUST002381,243654.66,84,14.31,Auto,2023-11-09,0
CUST002382,1205105.81,48,6.0,Auto,2024-07-30,0
CUST002383,318428.36,60,14.75,Business,2025-06-19,0
CUST002384,327913.27,24,8.55,Business,2023-04-24,0
CUST002385,258071.04,60,9.61,Home,2025-04-12,0
CUST002386,482153.08,60,8.62,Home,2023-12-24,0
CUST002387,116136.86,48,9.86,Business,2025-08-14,0
CUST002388,619029.56,12,12.33,Personal,2025-11-20,0
CUST002389,672827.88,120,11.01,Business,2024-07-08,1
CUST002390,81823.78,120,13.9,Personal,2023-04-25,0
CUST002391,308325.66,36,7.02,Home,2024-05-10,0
CUST002392,577813.29,120,10.16,Auto,2025-07-21,0
CUST002393,260887.08,120,13.15,Home,2023-06-06,0
CUST002394,211145.98,60,10.13,Education,2024-06-07,0
CUST002395,525369.76,36,13.07,Business,2023-06-07,0
CUST002396,515466.16,48,12.04,Business,2024-07-15,0
CUST002397,184506.85,84,14.28,Home,2023-05-24,0
CUST002398,212968.46,60,8.46,Auto,2023-10-15,0
CUST002399,433274.93,84,11.68,Personal,2024-02-22,0
CUST002400,147972.36,60,11.69,Home,2024-10-13,0
CUST002401,1431913.22,12,9.34,Education,2025-09-12,1
CUST002402,78135.26,84,7.37,Business,2025-03-18,0
CUST002403,195721.56,84,12.98,Business,2023-12-10,0
CUST002404,1536605.43,60,11.23,Auto,2023-11-18,1
CUST002405,710312.93,48,10.07,Personal,2023-02-24,0
CUST002406,367063.98,48,9.57,Business,2025-07-28,0
CUST002407,819373.75,60,14.56,Home,2023-03-15,1
CUST002408,436240.9,24,11.7,Education,2023-03-18,0
CUST002409,175133.88,48,11.41,Education,2023-12-06,0
CUST002410,879834.67,60,7.06,Home,2025-10-13,0
CUST002411,134368.34,48,12.89,Education,2023-05-09,0
CUST002412,342923.07,12,13.93,Home,2023-09-20,0
CUST002413,141306.71,120,7.72,Home,2023-12-30,0
CUST002414,507960.49,120,16.55,Auto,2023-01-13,0
CUST002415,1330103.06,24,14.17,Personal,2023-12-09,1
